,time,open,high,low,close,vwap,volume,count
59,1698570000,1.05625,1.05632,1.05600,1.05600,1.05609,82037.62687181,308
60,1698573600,1.05599,1.05607,1.05588,1.05591,1.05596,32171.62129904,214
61,1698577200,1.05597,1.05627,1.05579,1.05604,1.05605,39430.45977282,219
62,1698580800,1.05588,1.05617,1.05580,1.05581,1.05598,132665.16696581,307
63,1698584400,1.05581,1.05605,1.05573,1.05588,1.05595,136267.16868213,594
64,1698588000,1.05590,1.05613,1.05586,1.05606,1.05600,52761.38289562,331
65,1698591600,1.05606,1.05609,1.05565,1.05600,1.05595,124958.38606801,657
66,1698595200,1.05596,1.05645,1.05596,1.05630,1.05619,107187.97927722,606
67,1698598800,1.05630,1.05641,1.05599,1.05620,1.05614,152306.05776615,500
68,1698602400,1.05604,1.05618,1.05522,1.05591,1.05578,84819.01681809,373
69,1698606000,1.05588,1.05601,1.05570,1.05601,1.05586,84805.25442512,402
70,1698609600,1.05599,1.05624,1.05569,1.05609,1.05598,85794.27345646,406
71,1698613200,1.05609,1.05691,1.05607,1.05621,1.05646,161876.08594886,581
72,1698616800,1.05620,1.05643,1.05548,1.05580,1.05595,71728.05606912,374
73,1698620400,1.05565,1.05610,1.05533,1.05593,1.05565,81267.29728064,394
74,1698624000,1.05586,1.05611,1.05521,1.05611,1.05569,89810.66146224,840
75,1698627600,1.05596,1.05623,1.05574,1.05608,1.05597,38180.75113119,254
76,1698631200,1.05606,1.05642,1.05600,1.05624,1.05614,104979.01945616,373
77,1698634800,1.05637,1.05649,1.05604,1.05627,1.05632,41490.98043438,198
78,1698638400,1.05619,1.05651,1.05584,1.05644,1.05616,264856.26629352,557
79,1698642000,1.05611,1.05644,1.05582,1.05625,1.05601,135146.37565184,393
80,1698645600,1.05621,1.05701,1.05603,1.05686,1.05647,63399.07073785,369
81,1698649200,1.05670,1.05720,1.05575,1.05602,1.05636,90938.81050519,355
82,1698652800,1.05608,1.05649,1.05522,1.05642,1.05590,190377.58605657,578
83,1698656400,1.05643,1.05907,1.05642,1.05887,1.05808,308371.73704766,1233
84,1698660000,1.05874,1.05956,1.05755,1.05760,1.05862,134037.72127639,615
85,1698663600,1.05758,1.05948,1.05736,1.05844,1.05845,302964.67775658,542
86,1698667200,1.05828,1.05991,1.05796,1.05949,1.05928,1367242.37162286,822
87,1698670800,1.05990,1.06086,1.05868,1.06056,1.05970,2088751.64034498,814
88,1698674400,1.06052,1.06121,1.05891,1.06037,1.05981,340135.85386413,977
89,1698678000,1.06037,1.06240,1.06037,1.06180,1.06188,107538.93403399,570
90,1698681600,1.06174,1.06189,1.06016,1.06045,1.06081,100742.99507277,614
91,1698685200,1.06060,1.06119,1.05954,1.06094,1.06034,265703.24881114,1253
92,1698688800,1.06085,1.06176,1.06075,1.06155,1.06152,406397.75953721,649
93,1698692400,1.06159,1.06206,1.06122,1.06161,1.06178,420480.24005514,515
94,1698696000,1.06146,1.06162,1.06116,1.06141,1.06133,99920.07335060,524
