,time,open,high,low,close,vwap,volume,count
52,1700748900,1.25280,1.25310,1.25255,1.25269,1.25276,1316.26408638,9
53,1700749200,1.25265,1.25271,1.25205,1.25205,1.25244,1581.90420589,9
54,1700749500,1.25224,1.25240,1.25217,1.25232,1.25233,761.80352599,8
55,1700749800,1.25223,1.25275,1.25223,1.25252,1.25242,1552.88715694,10
56,1700750100,1.25285,1.25293,1.25285,1.25293,1.25290,17.12000000,2
57,1700750400,1.25258,1.25273,1.25238,1.25250,1.25259,1002.10638662,9
58,1700750700,1.25250,1.25259,1.25244,1.25252,1.25252,459.36000000,5
59,1700751000,1.25244,1.25251,1.25226,1.25230,1.25235,3348.30590016,11
60,1700751300,1.25244,1.25265,1.25244,1.25256,1.25251,596.55996319,7
61,1700751600,1.25258,1.25274,1.25240,1.25249,1.25254,1455.12900116,11
62,1700751900,1.25267,1.25267,1.25228,1.25235,1.25257,240.91088319,5
63,1700752200,1.25270,1.25290,1.25223,1.25236,1.25258,10540.54005430,28
64,1700752500,1.25251,1.25273,1.25245,1.25254,1.25255,783.52000000,8
65,1700752800,1.25274,1.25319,1.25254,1.25281,1.25277,3168.23292652,31
66,1700753100,1.25293,1.25300,1.25273,1.25295,1.25282,1275.00535057,8
67,1700753400,1.25280,1.25299,1.25280,1.25284,1.25290,323.98427982,8
68,1700753700,1.25276,1.25292,1.25276,1.25282,1.25288,1374.15545026,13
69,1700754000,1.25281,1.25338,1.25281,1.25338,1.25311,424.59000000,5
70,1700754300,1.25316,1.25316,1.25292,1.25314,1.25309,352.51278319,5
71,1700754600,1.25310,1.25356,1.25310,1.25352,1.25347,528.22583318,6
72,1700754900,1.25352,1.25361,1.25313,1.25313,1.25334,4610.55296245,13
73,1700755200,1.25310,1.25310,1.25271,1.25271,1.25300,1254.45921956,10
74,1700755500,1.25278,1.25278,1.25243,1.25254,1.25252,1736.06544319,12
75,1700755800,1.25252,1.25262,1.25237,1.25237,1.25250,80.91000000,6
76,1700756100,1.25215,1.25237,1.25205,1.25222,1.25219,6872.14987319,15
77,1700756400,1.25222,1.25246,1.25222,1.25246,1.25236,1220.19171589,15
78,1700756700,1.25236,1.25239,1.25216,1.25216,1.25236,404.69003118,6
79,1700757000,1.25216,1.25249,1.25201,1.25235,1.25240,7465.44302921,14
80,1700757300,1.25250,1.25273,1.25250,1.25273,1.25265,817.79824564,10
81,1700757600,1.25247,1.25268,1.25234,1.25234,1.25245,1707.50157600,13
82,1700757900,1.25249,1.25252,1.25222,1.25245,1.25244,1294.61456921,13
83,1700758200,1.25245,1.25278,1.25231,1.25257,1.25271,3972.30070000,12
84,1700758500,1.25263,1.25272,1.25230,1.25245,1.25249,892.41762947,9
85,1700758800,1.25261,1.25279,1.25235,1.25265,1.25251,5104.86305044,26
86,1700759100,1.25282,1.25284,1.25257,1.25279,1.25269,1642.34074301,18
87,1700759400,1.25257,1.25265,1.25244,1.25262,1.25258,1380.23198928,14
88,1700759700,1.25262,1.25262,1.25242,1.25258,1.25258,444.66272946,7
89,1700760000,1.25273,1.25273,1.25244,1.25244,1.25264,525.63089442,6
90,1700760300,1.25263,1.25264,1.25239,1.25239,1.25251,1348.84731319,15
91,1700760600,1.25236,1.25255,1.25226,1.25230,1.25236,471.73863181,15
92,1700760900,1.25242,1.25250,1.25221,1.25221,1.25234,1307.01494315,12
93,1700761200,1.25249,1.25249,1.25228,1.25228,1.25236,103.38000000,4
94,1700761500,1.25234,1.25260,1.25221,1.25245,1.25243,3050.83247251,16
95,1700761800,1.25238,1.25248,1.25218,1.25218,1.25223,1089.37109510,10
96,1700762100,1.25247,1.25262,1.25225,1.25262,1.25244,522.62466108,11
97,1700762400,1.25241,1.25255,1.25227,1.25242,1.25232,4895.00835408,18
98,1700762700,1.25242,1.25280,1.25235,1.25263,1.25244,2712.09441480,26
99,1700763000,1.25280,1.25285,1.25259,1.25260,1.25274,2269.71817888,23
100,1700763300,1.25281,1.25281,1.25260,1.25264,1.25264,640.99151948,7
101,1700763600,1.25264,1.25280,1.25246,1.25280,1.25254,1562.44000000,8
102,1700763900,1.25260,1.25287,1.25260,1.25287,1.25280,730.04000000,6
103,1700764200,1.25266,1.25286,1.25266,1.25274,1.25278,773.06645163,7
104,1700764500,1.25274,1.25293,1.25255,1.25293,1.25265,2102.34857214,17
105,1700764800,1.25291,1.25294,1.25258,1.25269,1.25272,164.04256293,6
106,1700765100,1.25269,1.25293,1.25258,1.25260,1.25270,1812.31550000,17
107,1700765400,1.25281,1.25294,1.25269,1.25276,1.25289,1454.31000000,15
108,1700765700,1.25274,1.25295,1.25273,1.25273,1.25275,103.77390000,11
109,1700766000,1.25274,1.25306,1.25273,1.25281,1.25296,2188.91023912,10
110,1700766300,1.25281,1.25296,1.25269,1.25279,1.25276,1951.98999999,15
111,1700766600,1.25290,1.25310,1.25286,1.25291,1.25292,1300.06112679,13
112,1700766900,1.25291,1.25310,1.25284,1.25284,1.25293,1927.87149477,15
113,1700767200,1.25302,1.25314,1.25291,1.25295,1.25309,508.24160000,6
114,1700767500,1.25295,1.25315,1.25290,1.25291,1.25296,1191.74418319,14
115,1700767800,1.25325,1.25326,1.25299,1.25299,1.25311,497.67305271,11
116,1700768100,1.25299,1.25317,1.25291,1.25292,1.25299,1148.72952595,18
117,1700768400,1.25292,1.25319,1.25291,1.25297,1.25299,3809.19884196,18
118,1700768700,1.25298,1.25314,1.25283,1.25290,1.25301,4550.70796628,28
119,1700769000,1.25290,1.25290,1.25274,1.25282,1.25283,1902.49788867,15
120,1700769300,1.25284,1.25293,1.25284,1.25293,1.25287,385.46896956,13
121,1700769600,1.25284,1.25302,1.25279,1.25281,1.25283,1647.80979453,26
122,1700769900,1.25290,1.25292,1.25272,1.25275,1.25278,1154.10389244,12
123,1700770200,1.25279,1.25296,1.25253,1.25253,1.25275,6495.35527088,19
124,1700770500,1.25264,1.25283,1.25264,1.25273,1.25269,1169.57000000,11
125,1700770800,1.25274,1.25297,1.25259,1.25272,1.25271,7547.39902430,35
126,1700771100,1.25287,1.25291,1.25272,1.25291,1.25287,367.26000000,8
127,1700771400,1.25273,1.25292,1.25273,1.25273,1.25282,558.41886638,6
128,1700771700,1.25276,1.25291,1.25273,1.25273,1.25279,398.35101134,12
129,1700772000,1.25273,1.25290,1.25267,1.25289,1.25281,3725.50000000,14
130,1700772300,1.25287,1.25290,1.25264,1.25274,1.25270,2192.61510098,17
131,1700772600,1.25275,1.25292,1.25266,1.25269,1.25274,2034.34031354,15
132,1700772900,1.25272,1.25278,1.25265,1.25266,1.25269,1818.17261655,10
133,1700773200,1.25270,1.25272,1.25264,1.25272,1.25270,1406.45678638,10
134,1700773500,1.25268,1.25272,1.25256,1.25266,1.25263,1674.98972046,11
135,1700773800,1.25258,1.25280,1.25258,1.25270,1.25274,11102.50573305,14
136,1700774100,1.25271,1.25285,1.25269,1.25269,1.25276,1349.45520000,7
137,1700774400,1.25284,1.25284,1.25262,1.25263,1.25268,670.86636513,7
138,1700774700,1.25272,1.25283,1.25262,1.25264,1.25268,719.28632275,14
139,1700775000,1.25277,1.25285,1.25271,1.25271,1.25274,1176.57985319,13
140,1700775300,1.25260,1.25275,1.25253,1.25268,1.25264,2691.36163119,41
141,1700775600,1.25268,1.25281,1.25265,1.25265,1.25270,768.57000000,11
142,1700775900,1.25274,1.25301,1.25274,1.25301,1.25289,4622.23739627,13
143,1700776200,1.25283,1.25298,1.25272,1.25272,1.25282,272.27000000,8
144,1700776500,1.25273,1.25273,1.25253,1.25255,1.25254,48860.65388368,19
145,1700776800,1.25254,1.25256,1.25252,1.25252,1.25254,1316.65630211,6
146,1700777100,1.25246,1.25246,1.25235,1.25244,1.25243,946.86422989,7
147,1700777400,1.25247,1.25247,1.25237,1.25237,1.25243,615.80859107,5
148,1700777700,1.25241,1.25242,1.25228,1.25229,1.25231,1160.73728571,9
149,1700778000,1.25241,1.25250,1.25231,1.25231,1.25243,2818.55871466,11
150,1700778300,1.25246,1.25246,1.25230,1.25231,1.25241,303.43267254,6
151,1700778600,1.25234,1.25244,1.25231,1.25239,1.25233,450.37057815,10
152,1700778900,1.25232,1.25269,1.25232,1.25244,1.25248,7316.53857982,24
153,1700779200,1.25267,1.25267,1.25230,1.25237,1.25246,1926.08521971,13
154,1700779500,1.25258,1.25258,1.25234,1.25234,1.25239,873.59044984,13
155,1700779800,1.25236,1.25255,1.25236,1.25243,1.25245,766.73000000,9
156,1700780100,1.25244,1.25260,1.25242,1.25242,1.25250,2090.11039201,15
157,1700780400,1.25273,1.25297,1.25268,1.25268,1.25276,3414.21079319,7
158,1700780700,1.25289,1.25289,1.25257,1.25269,1.25269,10680.53897893,16
159,1700781000,1.25286,1.25302,1.25266,1.25269,1.25287,6883.35203573,29
160,1700781300,1.25286,1.25296,1.25270,1.25270,1.25289,252.77170000,6
161,1700781600,1.25308,1.25308,1.25270,1.25291,1.25290,4458.19553897,14
162,1700781900,1.25300,1.25300,1.25276,1.25290,1.25286,355.92349566,8
163,1700782200,1.25276,1.25276,1.25270,1.25270,1.25272,69.52971289,3
164,1700782500,1.25263,1.25265,1.25255,1.25255,1.25260,1032.21000000,12
165,1700782800,1.25260,1.25279,1.25260,1.25279,1.25274,6.86000000,2
166,1700783100,1.25279,1.25288,1.25262,1.25262,1.25277,2571.21198921,16
167,1700783400,1.25264,1.25282,1.25257,1.25280,1.25260,1792.88311055,19
168,1700783700,1.25257,1.25259,1.25257,1.25258,1.25257,342.76996318,3
169,1700784000,1.25254,1.25282,1.25254,1.25262,1.25266,474.43492147,17
170,1700784300,1.25287,1.25287,1.25272,1.25272,1.25284,1331.02816975,9
171,1700784600,1.25267,1.25275,1.25266,1.25266,1.25272,1062.43000000,8
172,1700784900,1.25280,1.25310,1.25280,1.25310,1.25298,872.64658391,10
173,1700785200,1.25311,1.25311,1.25293,1.25296,1.25296,1171.49576828,7
174,1700785500,1.25294,1.25309,1.25290,1.25309,1.25293,1114.61502978,7
175,1700785800,1.25300,1.25321,1.25295,1.25295,1.25307,487.22190000,10
176,1700786100,1.25295,1.25310,1.25295,1.25310,1.25300,916.38000000,10
177,1700786400,1.25287,1.25327,1.25287,1.25299,1.25306,4275.77270000,11
178,1700786700,1.25299,1.25330,1.25299,1.25309,1.25319,1652.63238872,13
179,1700787000,1.25335,1.25366,1.25309,1.25366,1.25342,1749.61703043,11
180,1700787300,1.25360,1.25363,1.25360,1.25363,1.25360,2742.73263838,5
181,1700787600,1.25349,1.25360,1.25324,1.25341,1.25337,4090.40033434,22
182,1700787900,1.25341,1.25372,1.25341,1.25349,1.25350,1728.46206938,19
183,1700788200,1.25348,1.25364,1.25335,1.25364,1.25338,2114.50000000,8
184,1700788500,1.25351,1.25351,1.25317,1.25317,1.25326,5648.52731739,14
185,1700788800,1.25316,1.25339,1.25312,1.25312,1.25322,556.53127319,10
186,1700789100,1.25295,1.25332,1.25294,1.25332,1.25308,1443.79426638,7
187,1700789400,1.25303,1.25319,1.25297,1.25297,1.25303,694.58382420,9
188,1700789700,1.25281,1.25308,1.25281,1.25302,1.25283,424.39666955,7
189,1700790000,1.25273,1.25294,1.25258,1.25270,1.25269,100.24213413,6
190,1700790300,1.25270,1.25271,1.25270,1.25271,1.25270,60.55000000,3
191,1700790600,1.25292,1.25295,1.25258,1.25258,1.25277,2368.53095039,15
192,1700790900,1.25287,1.25287,1.25273,1.25273,1.25285,108.28415631,2
193,1700791200,1.25271,1.25272,1.25258,1.25263,1.25265,2721.85371319,11
194,1700791500,1.25269,1.25269,1.25240,1.25240,1.25248,1533.49004187,6
195,1700791800,1.25241,1.25259,1.25241,1.25251,1.25241,510.03401943,5
196,1700792100,1.25250,1.25268,1.25247,1.25248,1.25248,464.82918000,6
197,1700792400,1.25227,1.25239,1.25204,1.25204,1.25219,2295.39668255,11
198,1700792700,1.25232,1.25232,1.25198,1.25198,1.25229,615.46492111,8
199,1700793000,1.25223,1.25231,1.25211,1.25211,1.25226,135.81228935,7
200,1700793300,1.25210,1.25214,1.25210,1.25214,1.25213,294.55133283,2
201,1700793600,1.25232,1.25232,1.25217,1.25224,1.25230,1295.24319940,8
202,1700793900,1.25221,1.25221,1.25203,1.25210,1.25208,1708.02000000,15
203,1700794200,1.25219,1.25226,1.25208,1.25226,1.25221,262.09000000,5
204,1700794500,1.25213,1.25213,1.25204,1.25204,1.25207,308.95000000,4
205,1700794800,1.25204,1.25205,1.25203,1.25203,1.25203,185.38000000,7
206,1700795100,1.25183,1.25183,1.25183,1.25183,1.25183,47.16000000,1
207,1700795400,1.25196,1.25196,1.25196,1.25196,1.25196,3.99000000,1
208,1700795700,1.25211,1.25240,1.25211,1.25240,1.25216,5006.70178144,6
209,1700796000,1.25227,1.25253,1.25227,1.25236,1.25247,517.86000000,4
210,1700796300,1.25262,1.25262,1.25235,1.25235,1.25247,110.14000000,3
211,1700796600,1.25250,1.25265,1.25249,1.25259,1.25254,422.77468266,8
212,1700796900,1.25266,1.25266,1.25259,1.25259,1.25262,11.43000000,2
213,1700797200,1.25258,1.25258,1.25258,1.25258,1.25258,307.46400000,4
214,1700797500,1.25271,1.25279,1.25249,1.25249,1.25269,659.25517219,8
215,1700797800,1.25249,1.25258,1.25243,1.25256,1.25255,133.48000000,5
216,1700798100,1.25255,1.25289,1.25255,1.25289,1.25265,87.02000000,5
217,1700798400,1.25311,1.25322,1.25311,1.25315,1.25321,347.09000000,3
218,1700798700,1.25299,1.25299,1.25288,1.25288,1.25293,783.31719319,5
219,1700799000,1.25283,1.25283,1.25276,1.25276,1.25277,202.58323318,5
220,1700799300,1.25285,1.25290,1.25285,1.25290,1.25287,1322.33000000,4
221,1700799600,1.25269,1.25269,1.25269,1.25269,1.25269,50.16000000,2
222,1700799900,1.25290,1.25293,1.25276,1.25276,1.25292,1905.61568706,5
223,1700800200,1.25278,1.25289,1.25276,1.25280,1.25278,542.11859308,4
224,1700800500,1.25289,1.25289,1.25289,1.25289,1.25289,322.01140000,1
225,1700800800,1.25316,1.25316,1.25295,1.25295,1.25305,38.67536604,2
226,1700801100,1.25299,1.25299,1.25298,1.25298,1.25298,41.00000000,3
227,1700801400,1.25298,1.25298,1.25298,1.25298,0.00000,0.00000000,0
228,1700801700,1.25305,1.25312,1.25305,1.25312,1.25311,72.98000000,3
229,1700802000,1.25319,1.25319,1.25319,1.25319,1.25319,75.48000000,3
230,1700802300,1.25348,1.25348,1.25346,1.25346,1.25347,191.24105319,2
231,1700802600,1.25355,1.25368,1.25355,1.25368,1.25360,1863.37830644,7
232,1700802900,1.25379,1.25379,1.25338,1.25338,1.25354,133.21292698,11
233,1700803200,1.25338,1.25402,1.25337,1.25399,1.25383,14098.59326613,48
234,1700803500,1.25375,1.25389,1.25352,1.25354,1.25375,17526.29230023,31
235,1700803800,1.25366,1.25374,1.25360,1.25374,1.25366,131.72000000,10
236,1700804100,1.25373,1.25388,1.25360,1.25367,1.25372,199.38674852,18
237,1700804400,1.25367,1.25374,1.25363,1.25363,1.25367,149.92000000,8
238,1700804700,1.25363,1.25393,1.25363,1.25388,1.25386,3891.70817353,19
239,1700805000,1.25388,1.25396,1.25364,1.25364,1.25389,5014.11372166,30
240,1700805300,1.25379,1.25413,1.25379,1.25413,1.25407,274.43809984,6
241,1700805600,1.25378,1.25378,1.25356,1.25356,1.25374,3006.05709069,7
242,1700805900,1.25340,1.25359,1.25339,1.25340,1.25341,143.57000000,6
243,1700806200,1.25327,1.25340,1.25327,1.25333,1.25337,496.65475319,6
244,1700806500,1.25309,1.25309,1.25308,1.25308,1.25308,321.75000000,6
245,1700806800,1.25309,1.25332,1.25308,1.25321,1.25323,1073.03000000,8
246,1700807100,1.25322,1.25343,1.25318,1.25330,1.25323,877.15397639,9
247,1700807400,1.25325,1.25367,1.25324,1.25339,1.25339,210.03000000,7
248,1700807700,1.25342,1.25354,1.25339,1.25354,1.25343,686.12142839,5
249,1700808000,1.25354,1.25366,1.25347,1.25347,1.25352,1123.83865476,9
250,1700808300,1.25341,1.25352,1.25310,1.25323,1.25334,178.24317710,6
251,1700808600,1.25305,1.25335,1.25305,1.25334,1.25328,127.33202436,7
252,1700808900,1.25334,1.25361,1.25329,1.25334,1.25345,606.13070000,16
253,1700809200,1.25328,1.25329,1.25308,1.25309,1.25320,2197.50995857,20
