,time,open,high,low,close,vwap,volume,count
69,1700754000,0.86956,0.86956,0.86954,0.86954,0.86954,200.00000000,2
70,1700754300,0.86971,0.86972,0.86942,0.86966,0.86951,8002.37879331,12
71,1700754600,0.86970,0.86970,0.86940,0.86957,0.86947,6515.56716433,12
72,1700754900,0.86959,0.86990,0.86959,0.86990,0.86988,481.76182051,4
73,1700755200,0.86995,0.86999,0.86963,0.86998,0.86975,9650.97264521,12
74,1700755500,0.86997,0.87021,0.86997,0.87021,0.87001,3570.80402379,12
75,1700755800,0.87005,0.87022,0.87000,0.87020,0.87007,3242.10983574,11
76,1700756100,0.87020,0.87020,0.87020,0.87020,0.00000,0.00000000,0
77,1700756400,0.87023,0.87023,0.87015,0.87015,0.87018,228.80349542,2
78,1700756700,0.87007,0.87022,0.87005,0.87021,0.87014,3577.72298318,8
79,1700757000,0.87012,0.87026,0.87007,0.87007,0.87008,649.68030850,4
80,1700757300,0.86998,0.86998,0.86998,0.86998,0.86998,22.97844778,3
81,1700757600,0.86992,0.87002,0.86992,0.87002,0.86996,936.00276482,6
82,1700757900,0.86997,0.87002,0.86993,0.86993,0.86995,1206.02491176,6
83,1700758200,0.87000,0.87000,0.86992,0.86997,0.86994,1226.34804794,6
84,1700758500,0.86983,0.86995,0.86983,0.86995,0.86992,470.23450923,6
85,1700758800,0.87001,0.87001,0.86984,0.86984,0.86991,1416.16626899,11
86,1700759100,0.86998,0.87010,0.86998,0.87010,0.87000,3063.26907595,8
87,1700759400,0.87009,0.87009,0.87009,0.87009,0.87009,757.78988379,3
88,1700759700,0.86999,0.87007,0.86983,0.86998,0.86995,517.49609679,5
89,1700760000,0.87000,0.87013,0.86968,0.87013,0.86987,7418.72617683,15
90,1700760300,0.87014,0.87017,0.86999,0.87009,0.87012,1909.34395492,9
91,1700760600,0.87009,0.87009,0.87009,0.87009,0.00000,0.00000000,0
92,1700760900,0.87017,0.87025,0.87017,0.87024,0.87024,556.92840782,6
93,1700761200,0.87008,0.87011,0.87007,0.87011,0.87007,388.56788319,4
94,1700761500,0.87011,0.87011,0.87011,0.87011,0.00000,0.00000000,0
95,1700761800,0.87011,0.87025,0.87011,0.87024,0.87023,1209.79420101,6
96,1700762100,0.87014,0.87025,0.87013,0.87023,0.87015,767.14886018,5
97,1700762400,0.87025,0.87036,0.87025,0.87034,0.87033,681.39537909,8
98,1700762700,0.87029,0.87056,0.87019,0.87024,0.87040,9073.36454226,22
99,1700763000,0.87015,0.87016,0.87011,0.87011,0.87013,376.61413638,3
100,1700763300,0.87003,0.87003,0.87003,0.87003,0.87003,35.00000000,1
101,1700763600,0.87007,0.87015,0.87007,0.87015,0.87008,187.78000000,3
102,1700763900,0.87007,0.87012,0.87007,0.87012,0.87008,21.73203696,3
103,1700764200,0.87003,0.87003,0.87002,0.87002,0.87002,500.15794444,3
104,1700764500,0.86996,0.87004,0.86996,0.86997,0.86996,90.55962678,4
105,1700764800,0.86998,0.86999,0.86998,0.86999,0.86998,14.26000000,2
106,1700765100,0.87006,0.87007,0.86998,0.86998,0.87000,438.09471893,3
107,1700765400,0.86999,0.87006,0.86994,0.86994,0.87000,1424.46973465,9
108,1700765700,0.86994,0.86998,0.86989,0.86998,0.86997,268.37000000,4
109,1700766000,0.86991,0.86996,0.86988,0.86996,0.86992,1254.84665831,9
110,1700766300,0.86997,0.87002,0.86989,0.86994,0.86996,1547.86158080,6
111,1700766600,0.86992,0.86997,0.86989,0.86997,0.86991,320.63833353,4
112,1700766900,0.86996,0.86998,0.86994,0.86996,0.86995,404.83660139,5
113,1700767200,0.86990,0.86996,0.86990,0.86994,0.86995,470.39635319,3
114,1700767500,0.87002,0.87008,0.86994,0.87008,0.87005,1259.00553948,6
115,1700767800,0.86999,0.87001,0.86983,0.86992,0.86995,9190.80742939,22
116,1700768100,0.86993,0.86999,0.86993,0.86999,0.86998,106.04132783,3
117,1700768400,0.86993,0.86999,0.86990,0.86994,0.86996,481.17975998,7
118,1700768700,0.86994,0.86994,0.86994,0.86994,0.00000,0.00000000,0
119,1700769000,0.86994,0.86994,0.86993,0.86993,0.86993,5812.32000000,6
120,1700769300,0.86993,0.86996,0.86993,0.86996,0.86994,52.80657266,4
121,1700769600,0.86996,0.86996,0.86993,0.86994,0.86994,1573.48837026,15
122,1700769900,0.86994,0.86998,0.86993,0.86998,0.86993,251.29314080,8
123,1700770200,0.86993,0.86993,0.86992,0.86993,0.86992,3610.47377618,5
124,1700770500,0.86993,0.86993,0.86993,0.86993,0.00000,0.00000000,0
125,1700770800,0.86994,0.87005,0.86994,0.87002,0.87001,1721.73737496,7
126,1700771100,0.86999,0.87001,0.86993,0.87001,0.87000,1057.59079665,5
127,1700771400,0.86993,0.87004,0.86993,0.87004,0.86996,1220.13348991,4
128,1700771700,0.86999,0.87001,0.86993,0.87001,0.86998,1892.20000000,6
129,1700772000,0.87010,0.87013,0.87010,0.87013,0.87011,76.00000000,5
130,1700772300,0.87011,0.87018,0.87011,0.87014,0.87012,3331.22880280,13
131,1700772600,0.87013,0.87013,0.87009,0.87009,0.87012,198.59711651,2
132,1700772900,0.87010,0.87010,0.87010,0.87010,0.87010,3223.82308756,5
133,1700773200,0.87013,0.87013,0.87005,0.87011,0.87012,702.31404780,7
134,1700773500,0.87007,0.87015,0.87006,0.87010,0.87014,3345.15942527,16
135,1700773800,0.87009,0.87009,0.87009,0.87009,0.87009,285.90786319,1
136,1700774100,0.87006,0.87009,0.87004,0.87004,0.87008,323.57216887,4
137,1700774400,0.87002,0.87012,0.87002,0.87002,0.87008,13992.71971384,27
138,1700774700,0.87012,0.87016,0.87011,0.87011,0.87012,3444.81404511,7
139,1700775000,0.87011,0.87018,0.87009,0.87018,0.87011,5408.07190289,7
140,1700775300,0.87018,0.87020,0.87013,0.87013,0.87013,749.93837287,6
141,1700775600,0.87013,0.87013,0.87003,0.87010,0.87004,5144.52332537,9
