,time,open,high,low,close,vwap,volume,count
64,1699768800,1.21984,1.21989,1.21961,1.21977,1.21975,6278.03054155,36
65,1699770600,1.21977,1.22012,1.21934,1.22012,1.21991,22041.70385129,66
66,1699772400,1.21983,1.22005,1.21958,1.21974,1.21979,10064.55252017,84
67,1699774200,1.21974,1.21986,1.21950,1.21975,1.21971,13587.00388952,71
68,1699776000,1.21966,1.22007,1.21931,1.21957,1.21964,23208.11672318,102
69,1699777800,1.21960,1.21985,1.21950,1.21957,1.21958,20665.15017654,88
70,1699779600,1.21955,1.21967,1.21906,1.21945,1.21937,21894.09488826,97
71,1699781400,1.21962,1.21963,1.21932,1.21962,1.21942,18102.89615883,88
72,1699783200,1.21962,1.22000,1.21933,1.21942,1.21964,34270.09629747,119
73,1699785000,1.21954,1.21985,1.21926,1.21949,1.21951,22879.40504931,133
74,1699786800,1.21949,1.21981,1.21896,1.21938,1.21940,17563.27156684,172
75,1699788600,1.21948,1.21957,1.21925,1.21935,1.21941,15609.59862781,164
76,1699790400,1.21935,1.21966,1.21909,1.21927,1.21937,22474.69266354,205
77,1699792200,1.21929,1.21948,1.21919,1.21921,1.21933,6831.92778372,58
78,1699794000,1.21923,1.22007,1.21903,1.21921,1.21948,51790.59052012,140
79,1699795800,1.21923,1.21970,1.21888,1.21920,1.21927,15394.56551703,94
80,1699797600,1.21921,1.21941,1.21906,1.21937,1.21919,12847.17338005,67
81,1699799400,1.21926,1.21953,1.21914,1.21930,1.21938,14035.62091006,112
82,1699801200,1.21930,1.22003,1.21901,1.21951,1.21949,105884.81926254,191
83,1699803000,1.21923,1.21965,1.21915,1.21934,1.21926,5544.78240362,75
84,1699804800,1.21934,1.21972,1.21915,1.21926,1.21941,21768.40677478,93
85,1699806600,1.21925,1.21949,1.21903,1.21904,1.21923,35611.74408770,74
86,1699808400,1.21911,1.22010,1.21911,1.21983,1.21973,24448.03079608,98
87,1699810200,1.21965,1.21983,1.21911,1.21943,1.21939,17572.28265204,102
88,1699812000,1.21942,1.21943,1.21904,1.21934,1.21927,15940.27163058,101
89,1699813800,1.21925,1.21987,1.21884,1.21979,1.21924,45166.88359099,189
90,1699815600,1.21927,1.21949,1.21889,1.21914,1.21918,15792.31457564,99
91,1699817400,1.21933,1.21953,1.21861,1.21944,1.21911,26984.70452727,145
92,1699819200,1.21922,1.21943,1.21871,1.21928,1.21917,20732.53270003,95
93,1699821000,1.21917,1.21958,1.21871,1.21895,1.21927,22693.84715007,166
94,1699822800,1.21898,1.21930,1.21854,1.21928,1.21905,46439.95375992,159
95,1699824600,1.21912,1.21932,1.21900,1.21921,1.21905,25037.70399131,67
96,1699826400,1.21920,1.22275,1.21920,1.22237,1.22175,552941.42232085,244
97,1699828200,1.22235,1.22262,1.22071,1.22238,1.22162,583877.81410120,383
98,1699830000,1.22241,1.22263,1.22189,1.22214,1.22227,33502.64177506,143
99,1699831800,1.22222,1.22244,1.22134,1.22207,1.22197,36562.77269437,110
100,1699833600,1.22173,1.22265,1.22087,1.22199,1.22205,50037.79657162,157
101,1699835400,1.22173,1.22250,1.22138,1.22221,1.22229,23886.92203793,84
102,1699837200,1.22246,1.22255,1.22191,1.22250,1.22234,14692.48988043,66
103,1699839000,1.22258,1.22307,1.22249,1.22280,1.22272,25245.89658119,70
104,1699840800,1.22312,1.22313,1.22271,1.22274,1.22293,10857.97816404,78
105,1699842600,1.22297,1.22302,1.22218,1.22219,1.22256,7005.32362116,44
106,1699844400,1.22219,1.22219,1.22132,1.22173,1.22171,7880.87487229,44
107,1699846200,1.22179,1.22210,1.22153,1.22195,1.22169,26694.71600435,99
108,1699848000,1.22213,1.22258,1.22184,1.22241,1.22219,29869.89489244,64
109,1699849800,1.22243,1.22265,1.22195,1.22206,1.22238,4335.87587315,37
110,1699851600,1.22213,1.22237,1.22095,1.22230,1.22169,243173.78770915,537
111,1699853400,1.22218,1.22234,1.22183,1.22216,1.22213,4961.24470520,34
112,1699855200,1.22206,1.22282,1.22185,1.22272,1.22215,60850.00542690,72
113,1699857000,1.22265,1.22308,1.22240,1.22287,1.22272,15366.27136395,76
114,1699858800,1.22280,1.22333,1.22244,1.22319,1.22286,75693.22279492,125
115,1699860600,1.22273,1.22364,1.22260,1.22260,1.22308,35962.68309330,131
116,1699862400,1.22241,1.22373,1.22235,1.22321,1.22329,60310.95694242,96
117,1699864200,1.22290,1.22321,1.22233,1.22302,1.22277,42544.69338246,141
118,1699866000,1.22336,1.22444,1.22303,1.22420,1.22378,15946.13812582,59
119,1699867800,1.22430,1.22432,1.22344,1.22344,1.22382,15483.24698293,72
120,1699869600,1.22351,1.22392,1.22260,1.22321,1.22327,18547.33536564,89
121,1699871400,1.22307,1.22555,1.22307,1.22536,1.22475,104960.04060288,104
122,1699873200,1.22526,1.22529,1.22472,1.22475,1.22503,33024.54603343,82
123,1699875000,1.22471,1.22551,1.22457,1.22514,1.22493,44882.35257003,108
124,1699876800,1.22496,1.22498,1.22357,1.22370,1.22447,98945.70952432,115
125,1699878600,1.22373,1.22423,1.22352,1.22413,1.22377,38506.67223240,131
126,1699880400,1.22403,1.22529,1.22372,1.22481,1.22480,172005.63106282,147
127,1699882200,1.22477,1.22477,1.22342,1.22423,1.22440,105537.06346285,119
128,1699884000,1.22446,1.22465,1.22295,1.22409,1.22380,54692.86152387,98
129,1699885800,1.22385,1.22411,1.22284,1.22398,1.22345,66779.66156204,157
130,1699887600,1.22388,1.22538,1.22379,1.22427,1.22442,91250.87908479,160
131,1699889400,1.22431,1.22539,1.22374,1.22491,1.22444,55983.17547954,108
132,1699891200,1.22515,1.22616,1.22440,1.22584,1.22496,57511.07190678,134
133,1699893000,1.22580,1.22676,1.22567,1.22621,1.22638,26691.40056031,94
134,1699894800,1.22629,1.22713,1.22593,1.22650,1.22650,107483.12067525,151
135,1699896600,1.22643,1.22721,1.22622,1.22637,1.22639,169414.47457002,82
136,1699898400,1.22637,1.22683,1.22579,1.22634,1.22641,29913.15608790,88
137,1699900200,1.22636,1.22720,1.22620,1.22688,1.22682,18168.73925362,70
138,1699902000,1.22676,1.22715,1.22667,1.22704,1.22689,29708.16042440,95
139,1699903800,1.22710,1.22778,1.22683,1.22750,1.22745,25255.02402089,124
140,1699905600,1.22736,1.22766,1.22676,1.22742,1.22722,39167.38058036,135
141,1699907400,1.22741,1.22750,1.22678,1.22712,1.22712,61593.39858479,133
142,1699909200,1.22720,1.22774,1.22684,1.22748,1.22729,86704.67772134,209
143,1699911000,1.22737,1.22753,1.22685,1.22699,1.22715,39296.04870745,132
144,1699912800,1.22724,1.22738,1.22629,1.22704,1.22685,73624.43628066,139
145,1699914600,1.22689,1.22743,1.22656,1.22721,1.22702,99641.42470333,201
146,1699916400,1.22711,1.22760,1.22707,1.22747,1.22724,23673.28524136,92
147,1699918200,1.22742,1.22754,1.22722,1.22734,1.22740,14981.33239620,70
148,1699920000,1.22741,1.22754,1.22683,1.22689,1.22721,28247.30589318,184
149,1699921800,1.22690,1.22723,1.22644,1.22653,1.22678,17696.48867601,70
150,1699923600,1.22658,1.22691,1.22651,1.22663,1.22673,6950.61470222,44
151,1699925400,1.22663,1.22695,1.22645,1.22673,1.22666,8631.73903451,53
152,1699927200,1.22673,1.22706,1.22649,1.22673,1.22668,5359.75209171,45
153,1699929000,1.22682,1.22692,1.22649,1.22664,1.22671,5867.87340937,34
154,1699930800,1.22661,1.22662,1.22626,1.22641,1.22646,5897.33285919,30
155,1699932600,1.22660,1.22687,1.22634,1.22634,1.22662,6037.76282581,36
156,1699934400,1.22641,1.22669,1.22641,1.22669,1.22658,1438.26213895,14
157,1699936200,1.22665,1.22688,1.22648,1.22660,1.22670,8805.91431198,40
158,1699938000,1.22655,1.22662,1.22632,1.22640,1.22650,3988.24362085,29
159,1699939800,1.22644,1.22654,1.22615,1.22654,1.22634,6862.76219694,46
160,1699941600,1.22644,1.22699,1.22636,1.22698,1.22659,13435.84861929,38
161,1699943400,1.22691,1.22725,1.22686,1.22714,1.22708,13141.57620354,45
162,1699945200,1.22715,1.22939,1.22715,1.22936,1.22817,39285.01760067,102
163,1699947000,1.22933,1.22971,1.22900,1.22936,1.22940,28235.40954096,131
164,1699948800,1.22942,1.22942,1.22786,1.22805,1.22859,22022.87404923,87
165,1699950600,1.22810,1.22890,1.22735,1.22784,1.22883,521142.91076993,173
166,1699952400,1.22771,1.22866,1.22764,1.22841,1.22830,121195.71960542,164
167,1699954200,1.22829,1.22994,1.22823,1.22899,1.22889,1499015.25407107,142
168,1699956000,1.22899,1.23054,1.22898,1.22946,1.23000,29264.01749911,101
169,1699957800,1.22922,1.22945,1.22791,1.22829,1.22869,21948.21173312,89
170,1699959600,1.22849,1.22856,1.22800,1.22827,1.22833,20300.69635268,87
171,1699961400,1.22827,1.22847,1.22721,1.22745,1.22776,24080.25770045,103
172,1699963200,1.22758,1.22933,1.22745,1.22892,1.22826,30662.67223471,85
173,1699965000,1.22868,1.22955,1.22805,1.22898,1.22898,29473.43504058,140
174,1699966800,1.22851,1.22956,1.22809,1.22809,1.22888,21145.95085612,104
175,1699968600,1.22858,1.23998,1.22858,1.23944,1.23514,233005.48110627,318
176,1699970400,1.23933,1.24265,1.23914,1.24208,1.24114,55947.13933006,168
177,1699972200,1.24243,1.24556,1.24234,1.24517,1.24410,43931.86118865,157
178,1699974000,1.24517,1.24668,1.24383,1.24644,1.24514,59752.73118518,163
179,1699975800,1.24662,1.24696,1.24395,1.24490,1.24591,60137.19129267,180
180,1699977600,1.24518,1.24717,1.24499,1.24688,1.24638,51008.39585233,152
181,1699979400,1.24689,1.24816,1.24681,1.24738,1.24750,84516.97650254,123
182,1699981200,1.24755,1.24793,1.24621,1.24639,1.24694,80341.14173002,139
183,1699983000,1.24638,1.24823,1.24638,1.24821,1.24782,133465.94014589,149
184,1699984800,1.24813,1.24835,1.24768,1.24769,1.24808,19199.38867372,163
185,1699986600,1.24794,1.24830,1.24702,1.24758,1.24776,91734.09740377,456
186,1699988400,1.24758,1.24848,1.24724,1.24817,1.24781,79528.50421069,320
187,1699990200,1.24819,1.24929,1.24812,1.24901,1.24861,26126.00399240,139
188,1699992000,1.24902,1.24983,1.24860,1.24972,1.24916,81620.23296733,241
189,1699993800,1.24958,1.24998,1.24864,1.24924,1.24949,50993.31642468,178
190,1699995600,1.24911,1.24975,1.24827,1.24871,1.24905,67105.28253606,251
191,1699997400,1.24885,1.24937,1.24852,1.24915,1.24899,32076.38028210,165
192,1699999200,1.24915,1.24951,1.24843,1.24870,1.24905,32408.98252898,195
193,1700001000,1.24895,1.24941,1.24814,1.24849,1.24886,56956.95125037,168
194,1700002800,1.24848,1.24933,1.24848,1.24897,1.24900,21519.70581220,126
195,1700004600,1.24896,1.24926,1.24874,1.24890,1.24889,16321.61522805,66
196,1700006400,1.24866,1.24905,1.24767,1.24774,1.24825,27916.00944144,109
197,1700008200,1.24781,1.24804,1.24701,1.24777,1.24753,42695.08050837,138
198,1700010000,1.24802,1.24822,1.24743,1.24783,1.24781,5654.11508395,35
199,1700011800,1.24780,1.24797,1.24750,1.24787,1.24773,5034.37364704,27
200,1700013600,1.24796,1.24809,1.24760,1.24776,1.24780,3729.06402145,31
201,1700015400,1.24747,1.24812,1.24731,1.24812,1.24762,1602.25361265,19
202,1700017200,1.24820,1.24875,1.24804,1.24867,1.24823,14099.98326076,21
203,1700019000,1.24841,1.24866,1.24782,1.24859,1.24812,23717.13543554,50
204,1700020800,1.24877,1.24886,1.24823,1.24882,1.24849,6621.91034957,29
205,1700022600,1.24883,1.24900,1.24856,1.24856,1.24882,1770.62290005,17
206,1700024400,1.24834,1.24861,1.24821,1.24831,1.24834,3303.54374856,34
207,1700026200,1.24844,1.24860,1.24802,1.24811,1.24823,2101.69808249,40
208,1700028000,1.24835,1.24843,1.24776,1.24836,1.24821,3133.24759824,36
209,1700029800,1.24803,1.24864,1.24775,1.24801,1.24817,15689.17844976,134
210,1700031600,1.24814,1.24856,1.24586,1.24672,1.24775,138483.44529197,124
211,1700033400,1.24700,1.24743,1.24550,1.24641,1.24646,60005.78436439,128
212,1700035200,1.24594,1.24706,1.24560,1.24673,1.24643,53148.93701830,156
213,1700037000,1.24676,1.24678,1.24489,1.24560,1.24565,16929.49512399,94
214,1700038800,1.24582,1.24629,1.24455,1.24482,1.24533,24400.47535726,133
215,1700040600,1.24501,1.24606,1.24454,1.24543,1.24551,15788.34818019,89
216,1700042400,1.24567,1.24681,1.24503,1.24553,1.24584,23547.43649689,161
217,1700044200,1.24514,1.24608,1.24467,1.24519,1.24587,79087.86076760,139
218,1700046000,1.24574,1.24585,1.24376,1.24489,1.24477,136126.00026632,246
219,1700047800,1.24477,1.24721,1.24392,1.24652,1.24512,166146.10043878,263
220,1700049600,1.24659,1.24764,1.24554,1.24606,1.24659,80219.28653181,181
221,1700051400,1.24593,1.24682,1.24525,1.24577,1.24597,59321.92802698,209
222,1700053200,1.24569,1.24646,1.24552,1.24614,1.24604,71823.29641904,220
223,1700055000,1.24603,1.24713,1.24192,1.24411,1.24437,177477.75813138,244
224,1700056800,1.24386,1.24424,1.24269,1.24302,1.24360,35676.62775893,102
225,1700058600,1.24317,1.24420,1.24023,1.24040,1.24297,97820.72564547,181
226,1700060400,1.24055,1.24175,1.23994,1.24164,1.24077,48849.99058679,143
227,1700062200,1.24172,1.24349,1.24108,1.24337,1.24245,55614.07517466,147
228,1700064000,1.24358,1.24463,1.24353,1.24460,1.24437,33362.22204771,141
229,1700065800,1.24424,1.24424,1.24183,1.24238,1.24247,12373.13217847,105
230,1700067600,1.24229,1.24264,1.24084,1.24166,1.24204,35100.77527854,150
231,1700069400,1.24170,1.24224,1.24105,1.24167,1.24180,28689.56119215,134
232,1700071200,1.24160,1.24188,1.24069,1.24118,1.24124,45022.66816958,234
233,1700073000,1.24096,1.24126,1.24031,1.24114,1.24078,23734.60004762,156
234,1700074800,1.24095,1.24145,1.24046,1.24113,1.24095,34484.59280784,177
235,1700076600,1.24120,1.24167,1.24073,1.24141,1.24110,37387.95370601,191
236,1700078400,1.24111,1.24146,1.24022,1.24076,1.24070,39173.62307445,206
237,1700080200,1.24044,1.24070,1.24003,1.24032,1.24031,11700.57224506,118
238,1700082000,1.24033,1.24107,1.24012,1.24063,1.24050,41201.47536323,163
239,1700083800,1.24083,1.24122,1.24029,1.24092,1.24077,19409.00535698,146
240,1700085600,1.24100,1.24140,1.24050,1.24114,1.24078,67185.37539307,185
241,1700087400,1.24114,1.24161,1.24093,1.24135,1.24117,42045.99268636,163
242,1700089200,1.24143,1.24143,1.24060,1.24096,1.24090,34033.55604881,135
243,1700091000,1.24092,1.24154,1.24085,1.24154,1.24134,88224.42095557,130
244,1700092800,1.24152,1.24189,1.24136,1.24182,1.24161,7610.51763797,63
245,1700094600,1.24183,1.24183,1.24053,1.24143,1.24117,25933.72777974,201
246,1700096400,1.24143,1.24146,1.24014,1.24024,1.24113,64773.80256277,55
247,1700098200,1.24024,1.24032,1.23942,1.23992,1.23998,13377.08511776,70
248,1700100000,1.23968,1.23979,1.23884,1.23884,1.23913,30291.74105045,69
249,1700101800,1.23911,1.23911,1.23709,1.23737,1.23817,12830.66991557,112
250,1700103600,1.23743,1.23814,1.23737,1.23784,1.23779,4495.70912923,27
251,1700105400,1.23781,1.23823,1.23781,1.23820,1.23806,4922.96602171,23
252,1700107200,1.23813,1.23837,1.23795,1.23816,1.23812,5647.81561709,34
253,1700109000,1.23807,1.23845,1.23785,1.23845,1.23815,8689.87286499,27
254,1700110800,1.23852,1.23865,1.23811,1.23851,1.23834,5335.98958661,47
255,1700112600,1.23855,1.23871,1.23816,1.23865,1.23845,4563.93833158,45
256,1700114400,1.23866,1.23893,1.23847,1.23851,1.23869,3835.64965003,45
257,1700116200,1.23842,1.23909,1.23816,1.23890,1.23845,42116.42697771,111
258,1700118000,1.23879,1.23913,1.23749,1.23800,1.23846,36754.07844957,98
259,1700119800,1.23792,1.23792,1.23689,1.23755,1.23747,23868.00457383,142
260,1700121600,1.23729,1.23789,1.23679,1.23735,1.23726,45507.70840767,149
261,1700123400,1.23723,1.23893,1.23706,1.23858,1.23797,26901.32803946,126
262,1700125200,1.23893,1.24005,1.23884,1.23993,1.23957,33426.06943195,82
263,1700127000,1.24033,1.24049,1.23872,1.23928,1.23900,37420.91846941,147
264,1700128800,1.23943,1.24010,1.23881,1.23997,1.23979,134188.83621532,133
265,1700130600,1.23982,1.24076,1.23919,1.24053,1.23987,45058.70753321,133
266,1700132400,1.24049,1.24090,1.24015,1.24072,1.24054,48181.49855130,138
267,1700134200,1.24083,1.24097,1.23836,1.24014,1.23934,267678.84290996,256
268,1700136000,1.24000,1.24011,1.23770,1.23852,1.23858,161489.75791598,195
269,1700137800,1.23836,1.23908,1.23836,1.23874,1.23880,38610.16258617,97
270,1700139600,1.23847,1.23996,1.23835,1.23969,1.23905,57979.16842537,225
271,1700141400,1.23986,1.24366,1.23986,1.24316,1.24190,119208.42261136,193
272,1700143200,1.24356,1.24356,1.24067,1.24113,1.24240,88191.86265090,169
273,1700145000,1.24108,1.24304,1.24108,1.24282,1.24220,36059.48886618,134
274,1700146800,1.24283,1.24487,1.24283,1.24456,1.24392,58683.89978548,186
275,1700148600,1.24491,1.24517,1.24250,1.24377,1.24344,109729.58421636,276
276,1700150400,1.24379,1.24436,1.24104,1.24104,1.24330,175446.04005639,233
277,1700152200,1.24118,1.24198,1.24088,1.24143,1.24121,116823.32707710,182
278,1700154000,1.24145,1.24232,1.24135,1.24186,1.24185,30957.59946621,108
279,1700155800,1.24189,1.24230,1.24152,1.24166,1.24182,20140.32358189,121
280,1700157600,1.24167,1.24245,1.24094,1.24137,1.24183,123990.37203206,241
281,1700159400,1.24128,1.24191,1.24084,1.24113,1.24140,53062.99833632,195
282,1700161200,1.24113,1.24122,1.24000,1.24051,1.24064,417425.65179817,726
283,1700163000,1.24038,1.24112,1.24031,1.24064,1.24069,212698.21848724,313
284,1700164800,1.24059,1.24144,1.23995,1.24002,1.24083,106932.66827318,209
285,1700166600,1.23975,1.24022,1.23970,1.24018,1.23988,14278.37369435,112
286,1700168400,1.24008,1.24028,1.23963,1.24028,1.23995,42055.78325151,123
287,1700170200,1.24011,1.24058,1.23983,1.24058,1.24027,54395.42135625,142
288,1700172000,1.24038,1.24171,1.23937,1.24033,1.24054,313157.34948153,347
289,1700173800,1.24040,1.24095,1.23981,1.24051,1.24024,107911.41825518,234
290,1700175600,1.24051,1.24070,1.23990,1.24059,1.24018,112876.81666546,180
291,1700177400,1.24059,1.24119,1.24040,1.24042,1.24064,46423.43946369,117
292,1700179200,1.24038,1.24073,1.24000,1.24013,1.24034,16143.60633968,159
293,1700181000,1.24032,1.24121,1.24018,1.24103,1.24051,42126.93987556,144
294,1700182800,1.24113,1.24159,1.24067,1.24092,1.24089,47490.39264066,73
295,1700184600,1.24087,1.24087,1.24014,1.24024,1.24050,22592.29166292,72
296,1700186400,1.24060,1.24104,1.24022,1.24022,1.24076,30557.38006960,110
297,1700188200,1.24020,1.24054,1.23981,1.24026,1.24023,17479.12540874,66
298,1700190000,1.24033,1.24059,1.24008,1.24008,1.24037,7205.36486910,42
299,1700191800,1.24023,1.24039,1.24008,1.24008,1.24023,3385.29279182,23
300,1700193600,1.24016,1.24042,1.24001,1.24018,1.24020,2776.23588273,90
301,1700195400,1.24024,1.24054,1.23973,1.23973,1.24019,26588.38091580,71
302,1700197200,1.23974,1.24008,1.23957,1.23964,1.23987,3405.96609583,31
303,1700199000,1.23978,1.24056,1.23970,1.24056,1.24016,2013.49897061,24
304,1700200800,1.24084,1.24096,1.24060,1.24070,1.24066,13513.03159671,45
305,1700202600,1.24079,1.24102,1.24037,1.24037,1.24065,96355.25371664,285
306,1700204400,1.24037,1.24037,1.23718,1.23795,1.23824,71428.33279178,156
307,1700206200,1.23805,1.23805,1.23661,1.23747,1.23710,13471.54507158,99
308,1700208000,1.23753,1.23822,1.23709,1.23786,1.23742,112100.07877498,129
309,1700209800,1.23786,1.23894,1.23739,1.23757,1.23809,76106.57888609,113
310,1700211600,1.23750,1.23939,1.23737,1.23931,1.23879,57063.97708571,125
311,1700213400,1.23919,1.24081,1.23897,1.24004,1.23987,65248.55614637,96
312,1700215200,1.24009,1.24268,1.24006,1.24253,1.24150,51621.76101595,154
313,1700217000,1.24245,1.24301,1.24198,1.24235,1.24239,32677.00568783,118
314,1700218800,1.24228,1.24304,1.24191,1.24256,1.24241,60247.77320961,174
315,1700220600,1.24232,1.24240,1.24136,1.24209,1.24180,32135.54964040,82
316,1700222400,1.24209,1.24264,1.24144,1.24238,1.24204,38769.69323216,147
317,1700224200,1.24239,1.24347,1.24219,1.24230,1.24276,29856.49734293,123
318,1700226000,1.24230,1.24337,1.24181,1.24204,1.24250,33293.95171150,106
319,1700227800,1.24199,1.24279,1.24066,1.24148,1.24187,57334.36768886,127
320,1700229600,1.24197,1.24267,1.24038,1.24054,1.24124,49374.84367865,91
321,1700231400,1.24071,1.24152,1.23975,1.24096,1.24061,161430.23453382,243
322,1700233200,1.24096,1.24185,1.24020,1.24137,1.24102,81303.75907255,203
323,1700235000,1.24151,1.24285,1.24122,1.24265,1.24203,65474.50228694,166
324,1700236800,1.24284,1.24313,1.24119,1.24145,1.24222,33531.40596336,125
325,1700238600,1.24159,1.24227,1.24103,1.24203,1.24164,15395.36006557,129
326,1700240400,1.24230,1.24303,1.24173,1.24204,1.24225,60481.36182275,218
327,1700242200,1.24224,1.24294,1.24202,1.24274,1.24255,24997.68020334,130
328,1700244000,1.24293,1.24400,1.24237,1.24352,1.24310,19702.15436406,94
329,1700245800,1.24352,1.24493,1.24352,1.24493,1.24421,20441.83119567,102
330,1700247600,1.24470,1.24474,1.24419,1.24424,1.24446,14926.04354716,92
331,1700249400,1.24452,1.24455,1.24381,1.24416,1.24420,6427.68507259,86
332,1700251200,1.24408,1.24495,1.24388,1.24495,1.24427,11592.24482493,88
333,1700253000,1.24494,1.24530,1.24453,1.24514,1.24488,17046.93668330,109
334,1700254800,1.24509,1.24528,1.24467,1.24514,1.24503,20680.76028006,63
335,1700256600,1.24514,1.24531,1.24466,1.24508,1.24510,27367.75000353,123
336,1700258400,1.24530,1.24531,1.24496,1.24498,1.24507,7229.60367574,77
337,1700260200,1.24516,1.24521,1.24479,1.24495,1.24499,9185.86886922,60
338,1700262000,1.24492,1.24543,1.24469,1.24495,1.24504,17624.73711734,100
339,1700263800,1.24501,1.24520,1.24479,1.24486,1.24504,11314.09815742,93
